"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1586479342",1769,54,53.50,5.40,430,3509,1,30847.92,350.77,510,650,700,720,25000,30000,30000,30000,31000,31000,31000,31000
"None","Aggregated","1586479344",1972,54,75.40,5.40,430,3193,1,30847.92,319.48,470,540,640,670,710,740,790,840,1000,1000,1000,1000
"None","Aggregated","1586479346",2127,54,97.40,5.40,450,3004,1,30847.92,296.34,480,530,650,670,720,870,930,950,1000,1000,1000,1000
"None","Aggregated","1586479348",2338,54,92.90,0.00,460,2779,1,30847.92,269.78,480,520,560,610,710,840,930,940,1000,1000,1000,1000
"None","Aggregated","1586479350",2506,54,97.20,0.00,470,2645,1,30847.92,251.83,500,590,660,690,880,1000,1100,1100,1100,1100,1100,1100
"None","Aggregated","1586479352",2690,54,97.30,0.00,490,2535,1,30847.92,234.74,590,810,980,1000,1100,1100,1100,1100,1200,1200,1200,1200
"None","Aggregated","1586479354",2900,54,92.80,0.00,510,2420,1,30847.92,217.89,890,950,980,1000,1100,1100,1100,1100,1200,1200,1200,1200
"None","Aggregated","1586479356",3086,54,92.20,0.00,540,2335,1,30847.92,204.87,960,1000,1000,1000,1100,1100,1100,1100,1200,1200,1200,1200
"None","Aggregated","1586479358",3290,54,96.70,0.00,590,2253,1,30847.92,192.29,990,1000,1000,1100,1100,1100,1100,1100,1200,1200,1200,1200
"None","Aggregated","1586479360",3488,54,95.20,0.00,650,2182,1,30847.92,181.49,990,1000,1000,1000,1100,1100,1100,1100,1200,1200,1200,1200
"None","Aggregated","1586479362",3665,54,97.50,0.00,680,2128,1,30847.92,172.82,1000,1000,1000,1100,1100,1200,1200,1200,1300,1300,1300,1300
"None","Aggregated","1586479364",3871,54,97.80,0.00,730,2069,1,30847.92,163.73,1000,1000,1100,1100,1100,1200,1200,1200,1300,1300,1300,1300
"None","Aggregated","1586479366",4066,54,96.20,0.00,870,2018,1,30847.92,155.98,1000,1000,1000,1100,1100,1200,1200,1200,1300,1300,1300,1300
"None","Aggregated","1586479368",4264,54,96.10,0.00,910,1971,1,30847.92,148.83,1000,1000,1000,1100,1100,1200,1200,1200,1300,1300,1300,1300
"None","Aggregated","1586479370",4463,54,97.10,0.00,930,1927,1,30847.92,142.28,1000,1000,1000,1000,1100,1200,1200,1200,1300,1300,1300,1300
"None","Aggregated","1586479372",4663,54,97.30,0.00,940,1886,1,30847.92,136.26,990,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100
"None","Aggregated","1586479374",4864,54,99.50,0.00,950,1850,1,30847.92,130.71,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100
"None","Aggregated","1586479376",5066,54,99.50,0.00,950,1815,1,30847.92,125.58,990,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100
"None","Aggregated","1586479378",5267,54,100.10,0.00,960,1783,1,30847.92,120.87,990,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100
"None","Aggregated","1586479380",5469,54,100.10,0.00,960,1754,1,30847.92,116.48,990,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100
"None","Aggregated","1586479382",5676,54,100.00,0.00,960,1725,1,30847.92,112.30,980,990,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100
"None","Aggregated","1586479384",5889,54,100.50,0.00,960,1697,1,30847.92,108.31,970,980,990,1000,1000,1000,1000,1100,1100,1100,1100,1100
"None","Aggregated","1586479386",6091,54,101.60,0.00,960,1672,1,30847.92,104.79,970,980,990,990,1000,1000,1000,1100,1100,1100,1100,1100
"None","Aggregated","1586479388",6301,54,102.60,0.00,960,1648,1,30847.92,101.36,960,980,990,990,1000,1000,1000,1100,1100,1100,1100,1100
"None","Aggregated","1586479390",6486,54,102.80,0.00,960,1631,1,30847.92,98.53,960,980,1000,1000,1100,1100,1100,1100,1200,1200,1200,1200
"None","Aggregated","1586479392",6673,54,101.70,0.00,960,1614,1,30847.92,95.82,980,1000,1000,1000,1100,1100,1100,1200,1200,1200,1200,1200
"None","Aggregated","1586479394",6781,54,100.40,0.00,970,1606,1,30847.92,94.33,1000,1000,1100,1100,1100,1100,1200,1200,1700,1700,1700,1700
"None","Aggregated","1586479396",6783,54,94.80,0.00,970,1606,1,30847.92,94.30,1000,1100,1100,1100,1100,1100,1200,1200,3600,3600,3600,3600
"None","Aggregated","1586479398",6787,54,84.20,0.00,970,1608,1,30847.92,94.25,1100,1100,1100,1100,1100,1200,1200,3600,4700,4700,4700,4700
"None","Aggregated","1586479400",6814,54,54.10,0.00,970,1631,1,30847.92,93.88,1100,1100,1100,1100,4600,7600,7600,7600,7600,7600,7600,7600
"None","Aggregated","1586479402",6895,54,35.50,0.00,970,1692,1,30847.92,92.80,7400,7500,7600,7600,7600,7600,7700,7700,7700,7700,7700,7700
"None","Aggregated","1586479404",6896,54,32.80,0.00,970,1692,1,30847.92,92.79,7500,7600,7600,7600,7600,7600,7700,7700,7700,7700,7700,7700
"None","Aggregated","1586479406",6903,54,11.60,0.00,970,1697,1,30847.92,92.69,7500,7600,7600,7600,7600,7600,7700,7700,7700,7700,7700,7700
"None","Aggregated","1586479408",6904,54,11.50,0.00,970,1697,1,30847.92,92.68,7500,7600,7600,7600,7600,7600,7700,7700,7700,7700,7700,7700
"None","Aggregated","1586479410",7009,54,11.70,0.00,970,1792,1,30847.92,91.32,8800,8800,8800,8800,8800,8900,8900,8900,9000,9000,9000,9000
"None","Aggregated","1586479412",7177,54,18.10,0.00,970,1778,1,30847.92,89.23,1300,5900,8800,8800,8800,8900,8900,8900,9000,9000,9000,9000
"None","Aggregated","1586479414",7316,54,24.80,0.00,970,1768,1,30847.92,87.58,1300,1400,4000,7900,8800,8800,8900,8900,9000,9000,9000,9000
