"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1586810247",73119,0,178.50,0.00,65,106,5,4144.89,2.00,62,77,91,100,130,250,280,290,320,330,330,330
"None","Aggregated","1586810249",73504,0,177.20,0.00,65,106,5,4144.89,2.00,61,77,90,99,120,160,270,290,320,330,330,330
"None","Aggregated","1586810251",73893,0,179.80,0.00,65,105,5,4144.89,2.00,59,77,91,100,130,180,270,290,320,330,330,330
"None","Aggregated","1586810253",74299,0,178.70,0.00,65,105,5,4144.89,2.00,58,73,86,95,130,200,280,300,330,340,340,340
"None","Aggregated","1586810255",74683,0,179.10,0.00,65,105,5,4144.89,2.00,56,70,82,91,120,150,250,280,320,340,340,340
"None","Aggregated","1586810258",75085,0,180.10,0.00,65,105,5,4144.89,2.00,55,69,79,89,120,150,260,280,320,340,340,340
"None","Aggregated","1586810260",75479,0,179.70,0.00,65,105,5,4144.89,2.00,53,65,73,78,99,130,240,280,320,340,340,340
"None","Aggregated","1586810262",75853,0,181.20,0.00,65,104,5,4144.89,2.00,55,68,78,86,110,150,220,250,290,290,290,290
"None","Aggregated","1586810264",76200,0,179.00,0.00,64,104,5,4144.89,2.00,52,64,74,81,110,130,220,250,290,290,290,290
"None","Aggregated","1586810266",76528,0,175.60,0.00,64,104,5,4144.89,2.00,43,57,67,75,110,140,220,250,290,290,290,290
"None","Aggregated","1586810269",76862,0,164.50,0.00,64,104,5,4144.89,2.00,29,42,54,64,99,130,210,230,290,290,290,290
"None","Aggregated","1586810271",77223,0,160.30,0.00,64,103,5,4144.89,2.00,26,33,39,44,61,76,120,220,250,250,250,250
"None","Aggregated","1586810273",77591,0,158.90,0.00,64,103,5,4144.89,2.00,26,32,37,40,53,67,95,220,250,250,250,250
"None","Aggregated","1586810275",77906,0,158.90,0.00,63,103,5,4144.89,2.00,30,37,43,46,59,74,100,230,260,260,260,260
"None","Aggregated","1586810278",77906,0,158.90,0.00,63,103,5,4144.89,2.00,36,43,49,53,66,81,120,240,260,260,260,260
"None","Aggregated","1586810280",77906,0,158.90,0.00,63,103,5,4144.89,2.00,38,46,53,56,72,86,120,240,260,260,260,260
"None","Aggregated","1586810282",78191,0,92.10,0.00,63,102,5,4144.89,2.00,29,38,44,49,61,76,90,240,260,260,260,260
"None","Aggregated","1586810284",78540,0,82.20,0.00,63,102,5,4144.89,2.00,25,31,36,39,48,54,73,100,230,230,230,230
"None","Aggregated","1586810286",78637,0,77.40,0.00,63,102,5,4144.89,2.00,27,35,40,45,64,81,120,230,260,260,260,260
"None","Aggregated","1586810289",78637,0,77.40,0.00,63,102,5,4144.89,2.00,26,33,39,44,62,82,120,230,260,260,260,260
"None","Aggregated","1586810291",78701,0,73.10,0.00,63,102,5,4144.89,2.00,29,38,44,48,70,89,220,230,260,260,260,260
"None","Aggregated","1586810293",79036,0,69.40,0.00,63,102,5,4144.89,2.00,28,36,41,46,65,83,120,230,260,260,260,260
"None","Aggregated","1586810295",79421,0,69.50,0.00,62,101,5,4144.89,2.00,29,35,39,42,56,66,220,250,260,260,260,260
"None","Aggregated","1586810297",79635,0,72.60,0.00,62,101,5,4144.89,2.00,31,38,43,50,63,83,240,250,300,300,300,300
"None","Aggregated","1586810300",79640,0,82.10,0.00,62,101,5,4144.89,2.00,32,39,44,51,65,87,250,290,1700,1700,1700,1700
"None","Aggregated","1586810301",79640,0,82.10,0.00,62,101,5,4144.89,2.00,34,41,48,54,67,95,250,300,1700,1700,1700,1700
